property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
75718,-37.900290000000005,145.09896,134 Atherton Road,OAKLEIGH,14760000,house,2016,4,1,2,SC_087,2019,19917,936,34,0,hospital_166,627,S_026,1944
49251,-37.805009999999996,145.06835900000002,22 Naroo Street,BALWYN,22100000,house,2014,3,1,0,SC_099,2336,19892,2325,27,0,hospital_064,1811,S_137,1364
89911,-37.968734999999995,145.07589199999998,12 Allnutt Court,CHELTENHAM,9870000,house,2014,3,1,2,SC_003,1186,19865,1738,39,0,hospital_109,690,S_003,1712
54267,-37.817877,145.022274,22 Barton Street,HAWTHORN,4640000,house,2015,3,1,0,SC_083,1206,19905,443,19,0,hospital_086,777,S_208,1183
95713,-37.902918,145.037811,4 Dalmor Avenue,ORMOND,10620000,house,2010,3,1,0,SC_041,2728,19941,162,36,0,hospital_126,1639,S_107,1887
56118,-37.84627533,145.10133359999998,10 Murray Drive,BURWOOD,9870000,house,2008,4,1,3,SC_037,3553,19849,1923,34,0,hospital_089,1392,S_112,2341
7283,-37.7329483,144.82545469999997,19 Valewood Drive,KEALBA,4650000,house,2009,3,1,2,SC_107,1710,20002,2600,33,0,hospital_005,3200,S_222,1966
69794,-37.860653000000006,145.08509899999999,24 Baker Parade,ASHBURTON,7208000,house,2012,4,2,1,SC_042,1941,19848,361,36,0,hospital_098,368,S_112,997
93636,-38.019626,145.10253799999998,7 Kubis Avenue,ASPENDALE,7986000,house,2014,4,2,2,SC_003,5526,19862,846,46,0,hospital_001,4149,S_119,1895
435,-37.8058184,144.8861874,170 Charles Street,SEDDON,8220000,house,2012,3,1,1,SC_043,2558,20023,453,20,0,hospital_056,1412,S_201,1183
39946,-37.67822,145.049271,2 Florida Court,BUNDOORA,3960000,house,2014,2,2,2,SC_062,4350,20007,3092,38,0,hospital_041,1904,S_155,2332
17797,-37.699079,144.933499,87 Hubert Avenue,GLENROY,3500000,house,2009,3,1,1,SC_030,3988,20032,1557,33,0,hospital_184,5423,S_004,998
55737,-37.839166,145.056445,5 Cochran Avenue,CAMBERWELL,7560000,house,2014,4,2,2,SC_099,1656,19851,1277,30,0,hospital_168,770,S_113,1132
66705,-37.787029,145.327678,79 Kipling Avenue,MOOROOLBARK,7760000,house,2015,3,1,1,SC_084,3435,19877,1368,54,0,hospital_113,3670,S_224,2270
84622,-37.878988,144.985851,123 Mitford Street,ELWOOD,9000000,house,2010,2,2,0,SC_015,1232,19955,893,15,0,hospital_009,1828,S_133,916
91552,-37.975592,145.038569,31 Morey Road,BEAUMARIS,15680000,house,2012,3,2,1,SC_079,2954,19866,1720,37,0,hospital_055,1280,S_011,2197
1366,-37.798103000000005,144.906657,7 Newell Street,FOOTSCRAY,6630000,house,2013,3,1,1,SC_011,1939,20025,450,14,0,hospital_003,1675,S_201,816
56546,-37.85118866,145.10824590000001,3 Judith Street,BURWOOD,5060000,house,2009,3,1,1,SC_042,3262,19849,2438,34,0,hospital_089,1420,S_112,2122
24059,-37.714661,144.962942,168 Lorne Street,FAWKNER,6020000,house,2015,3,1,2,SC_030,2275,19962,211,33,0,hospital_139,3109,S_004,2295
7024,-37.789156,144.82513600000001,8 Mernda Street,SUNSHINE WEST,6831000,house,2010,4,1,1,SC_102,1062,20021,685,26,0,hospital_174,1432,S_080,1092
84613,-37.88127,144.989963,12 Poets Grove,ELWOOD,13950000,house,2015,2,1,0,SC_015,1619,19955,756,15,0,hospital_009,1721,S_133,958
5052,-37.858063,144.844765,21 Waters Drive,SEAHOLME,6853000,house,2014,3,1,3,SC_033,3499,19927,1139,28,0,hospital_141,4141,S_128,1705
93564,-37.999994,145.091597,6 Warren Rd,MORDIALLOC,5628000,house,2010,3,2,1,SC_003,3221,19863,811,44,0,hospital_001,1949,S_119,996
40319,-37.70057297,145.0514679,3 Pintail Close,BUNDOORA,8008000,house,2008,4,2,2,SC_047,4619,19984,3073,34,0,hospital_037,529,S_155,364
36634,-37.649198999999996,145.04403200000002,1 Howqua Court,EPPING,5423000,house,2016,2,1,1,SC_062,3665,20005,1276,43,0,hospital_053,2442,S_096,2666
90900,-37.96098328,145.07510380000002,6/301 Warrigal Road,CHELTENHAM,6030000,house,2009,2,1,2,SC_003,1666,19866,1910,37,0,hospital_109,182,S_023,1701
61254,-37.835623,145.22866100000002,13 Clarke Drive,RINGWOOD,6840000,house,2014,3,1,2,SC_032,2546,19871,1617,46,0,hospital_179,1542,S_040,2635
13935,-37.755958,144.919988,17 Nicholson Street,ESSENDON,9968000,house,2010,2,1,0,SC_082,2755,20037,334,21,0,hospital_128,1223,S_025,1319
35717,-37.727505,144.99973500000002,9 Cameron Street,RESERVOIR,11392000,house,2010,3,1,1,SC_103,1359,20011,285,29,0,hospital_139,1116,S_085,1106
87211,-37.918069,144.990925,9 Sussex Street,BRIGHTON,2692500,house,2016,5,3,2,SC_046,4799,19951,574,22,0,hospital_156,703,S_009,525
67127,-37.750943,145.354578,18 Gardiner Street,LILYDALE,5400000,house,2015,3,1,2,SC_084,3666,19876,790,60,0,hospital_151,259,S_233,883
4383,-37.84522,144.865161,34 Thorpe Street,NEWPORT,10205000,house,2010,3,1,2,SC_033,2623,19994,1645,21,0,hospital_141,3007,S_056,1976
14573,-37.751979,144.924143,50 Hoddle Street,ESSENDON,13680000,house,2016,2,1,2,SC_082,2585,20036,601,24,0,hospital_128,1768,S_197,1462
74444,-37.887958000000005,145.050272,1/211 Neerim Road,CARNEGIE,12002000,house,2010,2,1,1,SC_041,819,19942,734,32,0,hospital_108,2499,S_015,540
75255,-37.891758,145.05839,50 Belsize Avenue,CARNEGIE,10842000,house,2012,4,2,1,SC_041,780,19920,614,28,0,hospital_108,2753,S_015,486
92459,-37.99052048,145.0634155,87 Beach Road,MENTONE,23360000,house,2009,4,2,1,SC_003,3118,19865,976,39,0,hospital_001,827,S_011,1001
26546,-37.607298,144.925121,32 Yarcombe Crescent,CRAIGIEBURN,6630000,house,2016,4,2,1,SC_110,1649,40221,1717,46,0,hospital_104,4849,S_005,1588
69568,-37.875062,145.076973,145 Ashburn  Grove,ASHBURTON,12780000,house,2014,4,2,2,SC_042,1302,19838,698,23,0,hospital_098,1421,S_026,1493
72891,-37.857595,145.276709,12 Penrith Street,BORONIA,7215000,house,2013,4,2,2,SC_049,4946,19869,746,53,0,hospital_049,767,S_024,828
2452,-37.786244,144.874392,7 Jackson Street,MAIDSTONE,10048000,house,2014,3,2,2,SC_043,1402,20022,1764,22,0,hospital_056,1291,S_149,1402
82722,-37.906471,145.25651100000002,3 Landsborough Avenue,ROWVILLE,10640000,house,2015,4,2,0,SC_049,4737,19868,4380,55,0,hospital_150,5058,S_027,2343
46108,-37.722694,145.11873500000002,47 Airlie Road,MONTMORENCY,11700000,house,2011,5,2,2,SC_009,5333,19986,859,40,0,hospital_075,2260,S_020,2592
30991,-37.758948,145.015225,234 Rossmoyne Street,THORNBURY,13335000,house,2014,2,1,2,SC_103,2452,20014,1528,23,0,hospital_035,785,S_105,1345
46705,-37.70559692,145.1691132,17 Milborne Crescent,ELTHAM,6060000,house,2008,4,2,0,SC_051,3649,19987,2073,44,0,hospital_075,5570,S_194,1433
20340,-37.75482,144.953078,101 Shamrock Street,BRUNSWICK WEST,7832000,house,2012,2,1,1,SC_030,2509,19966,771,26,0,hospital_011,458,S_074,1776
57878,-37.823544,145.141394,24 Pakenham Street,BLACKBURN,6080000,house,2011,4,1,2,SC_037,1742,19897,314,35,0,hospital_060,1663,S_018,1020
48688,-37.800665,145.052751,7 Owen Street,KEW,1575000,house,2016,4,2,2,SC_083,2672,19903,2494,23,0,hospital_064,976,S_137,1347
86103,-37.923984999999995,144.991283,13 Lasswade Court,BRIGHTON,16800000,house,2009,3,2,2,SC_046,4478,19950,335,24,0,hospital_156,1360,S_009,1045
92108,-37.978922,145.074654,2/32 Albenca Street,MENTONE,7280000,house,2011,3,1,2,SC_003,1533,19865,895,39,0,hospital_133,751,S_003,615
76109,-37.896463,145.10414,35 Ferntree Gully Road,OAKLEIGH,15300000,house,2014,3,2,2,SC_087,2174,19917,1457,34,0,hospital_166,350,S_026,2020
17904,-37.705171,144.94338100000002,97 North Street,HADFIELD,8333000,house,2015,3,1,2,SC_030,3089,19961,1453,35,0,hospital_139,5009,S_004,458
34227,-37.710966,145.005211,2/7 O'Connor Street,RESERVOIR,6970000,house,2011,2,1,1,SC_103,3199,20009,510,33,0,hospital_139,968,S_225,2588
23635,-37.642472999999995,144.897925,4 Newcastle Court,GREENVALE,9562000,house,2015,4,3,2,SC_075,1444,44817,3225,40,0,hospital_104,2184,S_211,1444
75659,-37.90822,145.080865,12 Eleebana Avenue,HUGHESDALE,16800000,house,2014,3,2,2,SC_087,2205,19917,1091,34,0,hospital_159,1976,S_010,1567
38308,-37.780076,145.015288,44 Rathmines Street,FAIRFIELD,16120000,house,2011,4,1,3,SC_001,2696,19930,174,18,0,hospital_029,1290,S_219,2672
11941,-37.714816,144.825175,855 Old Calder Highway,KEILOR,7225000,house,2012,3,1,2,SC_107,2093,20001,3202,36,0,hospital_005,5168,S_222,2402
84038,-37.8527776,144.99487299999998,44 Victoria Street,WINDSOR,10500000,house,2012,2,1,0,SC_066,621,19957,442,11,0,hospital_012,400,S_115,1055
66920,-37.758373999999996,145.340778,11 Clyde Street,LILYDALE,5844000,house,2010,3,1,1,SC_084,2363,19876,688,60,0,hospital_113,1297,S_081,793
79374,-37.948979,145.14259099999998,8 Ellen Street,SPRINGVALE,8192000,house,2012,4,2,2,SC_003,5306,19913,955,44,0,hospital_076,3593,S_075,937
31369,-37.761179,145.00091899999998,6 Martin Street,THORNBURY,7776000,house,2016,2,1,0,SC_103,2406,20015,470,21,0,hospital_035,639,S_105,1150
29683,-37.778512,144.992481,20 South Park Street,NORTHCOTE,9600000,house,2011,3,1,1,SC_008,4212,20017,86,18,0,hospital_035,2201,S_200,2529
13045,-37.703412,144.752493,38 Allenby Road,HILLSIDE,4760000,house,2014,3,2,1,SC_048,3429,20000,1927,39,0,hospital_057,8377,S_163,1048
76923,-37.91139984,145.12475590000003,58 Koonawarra St,CLAYTON,17250000,house,2009,4,1,1,SC_087,4574,19915,1524,39,0,hospital_065,821,S_169,1706
82129,-37.996087,145.24188999999998,35 Oak Avenue,DOVETON,2835000,house,2013,3,1,2,SC_077,1159,19888,2903,54,0,hospital_119,2352,S_212,2297
49469,-37.815381,145.08645900000002,4 Conway Crescent,BALWYN,17080000,house,2012,3,1,2,SC_099,2691,19894,1011,31,0,hospital_117,2642,S_136,1827
27321,-37.579685999999995,144.918946,59 Mareeba Way,CRAIGIEBURN,3120000,house,2013,3,2,2,SC_005,585,40221,3270,46,0,hospital_104,7906,S_178,2074
40872,-37.702856,145.04838700000002,57 Snake Gully Drive,BUNDOORA,23200000,house,2015,5,3,3,SC_047,4280,19983,3160,31,0,hospital_037,793,S_155,734
10015,-37.784246,144.93552,124 Princes Street,FLEMINGTON,6732000,house,2012,2,1,0,SC_011,1718,19971,548,16,0,hospital_102,936,S_086,747
37439,-37.645373,145.03776399999998,42 McDonalds Road,EPPING,5880000,house,2010,4,2,2,SC_062,4266,20005,1031,43,0,hospital_053,1998,S_196,2581
846,-37.810068,144.897636,302 Nicholson Street,SEDDON,11988000,house,2016,3,1,0,SC_011,3485,19997,209,15,0,hospital_003,2122,S_201,1038
4272,-37.84835434,144.8724976,22 Challis Street,NEWPORT,4980000,house,2008,2,1,0,SC_033,3308,19994,1160,21,0,hospital_141,2291,S_056,2707
13474,-37.699026,144.756815,8 Chircop Close,SYDENHAM,6075000,house,2013,3,2,2,SC_048,4011,20000,1547,39,0,hospital_057,8521,S_163,692
36481,-37.671594,145.02719199999999,5 Blackburn Street,LALOR,4455000,house,2012,3,1,1,SC_062,5596,20006,1089,40,0,hospital_053,2419,S_229,814
79080,-37.95166779,145.1425324,41 Ellen Street,SPRINGVALE,4620000,house,2008,3,1,0,SC_003,5169,19913,988,44,0,hospital_124,3806,S_075,822
54468,-37.83447,145.04247800000002,392 Auburn Road,HAWTHORN,27170000,house,2016,4,2,2,SC_083,1672,19910,993,13,0,hospital_127,1259,S_113,1547
74698,-37.886168,145.052563,18 Mile End Road,CARNEGIE,12600000,house,2013,4,2,2,SC_041,558,19920,528,28,0,hospital_108,2242,S_015,378
6061,-37.788109999999996,144.837468,11 Servante Street,SUNSHINE,8710000,house,2015,3,1,2,SC_102,729,20021,407,26,0,hospital_174,1239,S_080,817
25538,-37.571385,144.925181,16 Balconies Way,CRAIGIEBURN,5775000,house,2012,4,2,2,SC_005,548,40221,3746,46,0,hospital_104,8839,S_178,2635
7351,-37.742878000000005,144.771438,25  Sutherland Street,ALBANVALE,3512000,house,2016,4,1,1,SC_048,2856,20001,2479,36,0,hospital_057,4267,S_070,895
28316,-37.801621000000004,144.975996,48 Moor Street,FITZROY,13750000,house,2014,4,1,1,SC_008,1261,19843,1085,8,0,hospital_129,694,S_200,427
1140,-37.808504,144.899034,5/34 Hyde Street,SEDDON,4092000,house,2012,2,1,1,SC_011,3274,19997,301,15,0,hospital_003,2010,S_201,868
93003,-38.001043,145.10396699999998,22 Purtell  Close,MORDIALLOC,14400000,house,2013,4,2,2,SC_003,3577,19863,1558,44,0,hospital_001,2967,S_119,1705
55216,-37.849517999999996,145.09226,2 Fairview Avenue,CAMBERWELL,7380000,house,2011,3,1,2,SC_042,3098,19849,1058,34,0,hospital_089,896,S_112,1888
94624,-37.918012,145.044869,11 Cushing Avenue,BENTLEIGH,19680000,house,2012,4,3,2,SC_046,2460,19939,695,38,0,hospital_110,1818,S_107,296
7731,-37.781617,144.797032,135 Suspension Street,ARDEER,4090000,house,2015,3,1,1,SC_102,3216,20004,2474,28,0,hospital_057,2809,S_130,1948
65320,-37.807497,145.3195,35A Glendale Court,KILSYTH,4160000,house,2015,2,1,2,SC_022,3337,19877,2608,54,0,hospital_164,5621,S_224,1002
27219,-37.608696,144.930875,51 Princetown Avenue,CRAIGIEBURN,3850000,house,2012,5,3,2,SC_110,1414,40221,1338,46,0,hospital_104,4765,S_005,1396
87507,-37.94237137,145.0135803,21 David Street,HAMPTON,11496000,house,2008,3,1,2,SC_046,2197,19949,1170,27,0,hospital_036,866,S_214,823
1925,-37.778298,144.880007,19 Smith Street,MAIDSTONE,5940000,house,2011,3,1,2,SC_052,798,20027,2621,0,1,hospital_056,1739,S_049,991
22886,-37.7235527,144.9572144,49 Shorts Road,COBURG NORTH,6120000,house,2009,3,2,2,SC_030,1167,19963,464,32,0,hospital_084,3402,S_172,2136
63891,-37.782835999999996,145.297151,20 Carroll Avenue,CROYDON,12705000,house,2015,5,2,2,SC_022,2192,19877,1359,54,0,hospital_164,4589,S_181,2041
33306,-37.737077,145.004975,92 Beauchamp Street,PRESTON,9141000,house,2013,3,1,1,SC_103,386,20012,430,27,0,hospital_139,2255,S_084,188
47887,-37.79892,145.045416,14 Churchill Street,KEW,23680000,house,2014,4,3,2,SC_083,2550,19931,2602,20,0,hospital_064,1117,S_039,1486
35836,-37.684436,145.035865,10 Hawkesbury Court,THOMASTOWN,3690000,house,2011,3,2,2,SC_062,5694,20007,1956,38,0,hospital_041,2510,S_228,2110
55815,-37.84674072,145.0745087,597 Camberwell Road,CAMBERWELL,11024000,house,2008,2,1,1,SC_099,2883,19850,320,32,0,hospital_168,1722,S_160,1343
90555,-37.963134000000004,145.065212,33 Cavanagh Street,CHELTENHAM,10959000,house,2013,4,2,2,SC_003,2275,19866,1014,37,0,hospital_082,796,S_023,920
84844,-37.883809,144.983354,3 Tiuna Grove,ELWOOD,23300000,house,2015,4,1,2,SC_015,1699,19955,1365,15,0,hospital_116,2292,S_133,1472
23300,-37.754692,144.97503799999998,99 Moore Street,COBURG,9170000,house,2010,3,1,2,SC_103,2905,19966,1163,26,0,hospital_144,348,S_173,1558
51183,-37.7762023,145.1317862,29 The Boulevarde,DONCASTER,3780000,house,2013,4,2,2,SC_091,1314,20042,4875,30,0,hospital_194,1493,S_188,1383
32938,-37.737736,145.007524,53 Beauchamp Street,PRESTON,10455000,house,2010,3,2,2,SC_103,532,20012,625,27,0,hospital_139,2395,S_084,418
62001,-37.822121,145.237769,45 Great Ryrie Street,RINGWOOD,3448000,house,2011,4,1,1,SC_032,1307,19871,912,46,0,hospital_105,1309,S_190,1350
78237,-37.933562,145.201604,6 IVERNA Cl,MULGRAVE,4640000,house,2010,4,2,2,SC_073,3335,19891,4256,46,0,hospital_161,1156,S_067,1183
76410,-37.896042,145.08539299999998,8 Crewe Road,HUGHESDALE,8750000,house,2010,3,2,1,SC_087,912,19917,546,34,0,hospital_166,1843,S_167,912
84752,-37.874271,144.985783,20 Dryden Street,ELWOOD,9490000,house,2013,3,1,0,SC_015,765,19955,850,15,0,hospital_087,1576,S_133,650
96835,-38.003035,145.266581,40 Albert Road,HALLAM,6970000,house,2015,4,1,2,SC_077,1621,19885,1661,59,0,hospital_069,4544,S_212,206
27041,-37.60778427,144.9389954,48 Whitley Crescent,CRAIGIEBURN,3780000,house,2009,3,1,2,SC_110,1073,40221,766,46,0,hospital_104,5050,S_005,1127
92383,-37.975799,145.074551,63 Albenca Street,MENTONE,5520000,house,2011,3,1,1,SC_003,1376,19865,1065,39,0,hospital_133,927,S_003,950
86105,-37.894062,145.002069,13 Missouri Avenue,BRIGHTON,16380000,house,2011,4,2,1,SC_015,3391,19953,346,19,0,hospital_013,1010,S_193,859
33635,-37.7157367,145.02198959999998,110 Boldrewood Parade,RESERVOIR,3492000,house,2013,3,1,2,SC_047,2643,20010,1326,32,0,hospital_025,1870,S_225,1181
44631,-37.710209000000006,145.098027,21 Shaylor Court,GREENSBOROUGH,6272000,house,2012,3,2,1,SC_017,5697,19985,1138,38,0,hospital_075,892,S_020,640
94771,-37.916325,145.04143200000001,14 Austin Street,BENTLEIGH,18370000,house,2015,4,2,2,SC_046,2594,19939,408,38,0,hospital_110,1906,S_107,362
67026,-37.758191,145.36318500000002,14 Alexandra Road,LILYDALE,6936000,house,2013,3,2,3,SC_084,4334,19876,1394,60,0,hospital_151,848,S_233,1161
42211,-37.748375,145.06526100000002,4 Ward Grove,HEIDELBERG,7785000,house,2012,3,1,1,SC_017,871,19936,617,28,0,hospital_066,824,S_100,1233
88660,-37.948301,145.035905,228A Highett Road,HIGHETT,7605000,house,2012,2,1,2,SC_079,463,19872,524,40,0,hospital_110,1699,S_069,463
45731,-37.717735,145.127259,1/2 Robert Street,MONTMORENCY,6540000,house,2013,3,1,1,SC_051,5678,19986,574,40,0,hospital_075,2349,S_210,2716
36792,-37.630666,145.035651,12 Quartz Grove,EPPING,2080000,house,2010,4,2,2,SC_062,4978,20005,2467,43,0,hospital_053,2876,S_196,2404
68385,-37.854547,145.01972,22 Royal Crescent,ARMADALE,37500000,house,2014,4,2,1,SC_038,1854,19945,215,24,0,hospital_132,954,S_235,1024
46171,-37.720082,145.129514,6 Kinnear Court,MONTMORENCY,9420000,house,2016,4,2,2,SC_051,5812,19986,883,40,0,hospital_075,2666,S_194,2571
49149,-37.812796,145.08836499999998,19/3 Kireep Road,BALWYN,4710000,house,2015,2,1,1,SC_099,2961,19894,1281,31,0,hospital_117,2452,S_136,1512
96630,-37.99887085,145.2657929,21 CHRISTOPHER CRT,HALLAM,5390000,house,2009,4,2,2,SC_077,1687,19885,2129,59,0,hospital_119,4384,S_212,653
17257,-37.71238708,144.905365,43 Loongana Avenue,GLENROY,5655000,house,2008,3,1,3,SC_010,1630,20032,1362,33,0,hospital_184,3330,S_209,1789
67157,-37.757041,145.361322,1A Helena Road,LILYDALE,3840000,house,2010,2,1,1,SC_084,4172,19876,1210,60,0,hospital_151,643,S_233,1002
25035,-37.602740999999995,144.914951,10 Royal Troon Way,CRAIGIEBURN,4370000,house,2011,4,2,2,SC_016,1103,40221,2504,46,0,hospital_104,5360,S_178,1941
20730,-37.772706,144.951602,2 Hennessy Street,BRUNSWICK,17170000,house,2014,3,1,3,SC_011,3301,19969,676,20,0,hospital_102,1022,S_074,807
54547,-37.81858444,145.0351257,49 Chrystobel Crescent,HAWTHORN,4763000,house,2009,4,2,2,SC_083,214,19904,341,20,0,hospital_086,380,S_208,156
33098,-37.743607,144.984522,693 Bell Street,PRESTON,6024000,house,2012,3,1,2,SC_103,1598,20013,1393,25,0,hospital_144,1819,S_030,1561
27558,-37.602984,144.913383,7 Durban Place,CRAIGIEBURN,4697000,house,2014,4,2,2,SC_016,1126,40221,2643,46,0,hospital_104,5347,S_178,2075
38094,-37.782221,145.017376,2/24 Station Street,FAIRFIELD,9060000,house,2010,3,2,1,SC_001,2674,19930,342,18,0,hospital_029,988,S_219,2647
39208,-37.751954,145.03290800000002,34 Wimpole Crescent,BELLFIELD,8160000,house,2015,3,1,1,SC_047,1509,19933,2184,23,0,hospital_039,1284,S_219,1973
25672,-37.585734,144.90555600000002,18 Blairgowrie Drive,CRAIGIEBURN,6480000,house,2014,4,2,2,SC_016,1079,40221,3782,46,0,hospital_104,7349,S_178,2672
28827,-37.803863,144.995719,142 Charles Street,ABBOTSFORD,12976000,house,2010,3,1,1,SC_068,2404,19976,188,10,0,hospital_134,1078,S_076,639
70656,-37.889357000000004,145.09610700000002,22 Stapley Crescent,CHADSTONE,4408000,house,2010,3,2,2,SC_087,1280,19917,1405,34,0,hospital_166,1402,S_026,1056
39119,-37.751754999999996,145.033285,111 Liberty Parade,BELLFIELD,6050000,house,2014,3,1,0,SC_047,1493,19933,2187,23,0,hospital_039,1312,S_219,1981
63689,-37.789518,145.304112,176A Lincoln Road,CROYDON,3990000,house,2011,3,2,2,SC_022,2135,19877,902,54,0,hospital_164,4726,S_224,1508
62162,-37.794461,145.247581,6 Tunbury Close,RINGWOOD,5360000,house,2011,4,3,2,SC_032,2621,19879,1962,46,0,hospital_164,1640,S_157,727
2768,-37.817484,144.884049,120 Blackwood Street,YARRAVILLE,13580000,house,2012,4,2,2,SC_043,3311,19996,549,16,0,hospital_056,2717,S_201,2231
37424,-37.64958572,145.0570526,40 Calendula Circuit,EPPING,2430000,house,2008,3,1,2,SC_062,2518,45795,881,46,0,hospital_053,3582,S_096,1524
91241,-37.982403000000005,145.038787,134 Dalgetty Road,BEAUMARIS,6800000,house,2011,3,2,2,SC_079,3709,19866,2234,37,0,hospital_055,1195,S_011,2077
38497,-37.7612,145.032489,1/119 Valentine Street,IVANHOE,5395000,house,2012,3,1,0,SC_001,1108,19933,1425,23,0,hospital_039,285,S_219,1129
42253,-37.760965,145.068982,432 Lower Heidelberg Road,EAGLEMONT,7875000,house,2009,4,2,1,SC_017,580,19935,849,26,0,hospital_004,830,S_100,207
27933,-37.603235999999995,144.931144,9 Ipswich Place,CRAIGIEBURN,4800000,house,2014,4,2,2,SC_110,953,40221,1085,46,0,hospital_104,5367,S_005,892
70130,-37.867843,145.07523999999998,48 Munro Avenue,ASHBURTON,13560000,house,2014,3,2,2,SC_042,1778,19847,392,37,0,hospital_098,957,S_112,1635
83316,-37.887559,145.246787,87 Rickards Avenue North,KNOXFIELD,10548000,house,2014,3,2,2,SC_049,5452,19868,4308,55,0,hospital_002,4037,S_027,1786
13821,-37.743878,144.893929,132 Ogilvie Street,ESSENDON,17290000,house,2015,4,2,2,SC_082,1504,20037,2380,21,0,hospital_184,997,S_197,1457
83764,-37.8513096,144.9980014,25 York Street,PRAHRAN,11747000,house,2012,2,1,0,SC_066,592,19958,743,9,0,hospital_012,378,S_115,735
6025,-37.788901,144.843578,10 Union Street,SUNSHINE,4455000,house,2011,3,1,1,SC_102,1145,20021,942,26,0,hospital_174,1582,S_080,1227
87698,-37.931854,145.00028600000002,4 McCarthy Street,HAMPTON,28920000,house,2015,4,3,2,SC_046,3448,19949,689,27,0,hospital_036,1215,S_088,613
12840,-37.711639,144.774489,29 Blackwood Way,DELAHEY,5525000,house,2014,4,2,1,SC_107,3382,20000,1170,39,0,hospital_057,6479,S_094,1050
48988,-37.808663,145.082511,128 Balwyn Road,BALWYN,7900000,house,2014,3,1,1,SC_099,2771,19893,1765,29,0,hospital_117,2995,S_136,1760
238,-37.806203000000004,144.88932,114 Charles Street,SEDDON,8700000,house,2009,3,2,1,SC_043,2817,20024,453,18,0,hospital_056,1481,S_201,976
55253,-37.846436,145.074734,2/6 Collings Street,CAMBERWELL,7700000,house,2014,2,1,1,SC_099,2864,19850,282,32,0,hospital_168,1740,S_160,1315
